0,1,-0.705,1,1,-0.8525
1,0.1475,-0.705,-0.705,0.705,-0.42625
2,0.1475,-0.705,0.1475,0.1475,-0.42625
3,0.1475,-0.705,0.1475,0.1475,-0.42625
4,0.1475,-0.705,0.1475,0.1475,-0.42625
5,0.1475,-0.705,0.1475,0.1475,-0.42625
6,0.1475,-0.705,0.1475,0.1475,-0.42625
7,0.1475,-0.705,0.1475,0.1475,-0.42625
8,0.1475,-0.705,0.1475,0.1475,-0.42625
9,0.1475,-0.705,0.1475,0.1475,-0.42625
