0,0,0,0.69315,0
1,0,2,0,0
2,0,0.31304,0.38011,0
3,1.687,0.49022,0.20293,13.239
4,0.17718,0.73572,0.042577,-0.14474
5,0.24551,0.68871,0.0044323,-5.0679
6,0.047009,0.69305,9.3756e-05,1.4415
7,0.0043386,0.69315,2.0794e-07,1.6083
8,9.3964e-05,0.69315,9.7479e-12,1.5952
9,2.0795e-07,0.69315,0,1.6305
10,9.7479e-12,0.69315,0,Inf
