0,-0.71,2.71,-0.71,0.71,1.71
1,-0.71,2.6961,2.71,2.71,1.703
2,-0.71,0.99304,-0.71,0.71,0.85152
3,-0.71,0.2038,0.99304,0.99304,0.4569
4,-0.67836,0.2038,0.2038,0.2038,0.44108
5,-0.072737,0.2038,-0.67836,0.67836,0.13827
6,-0.072737,0.050414,-0.072737,0.072737,0.061576
7,-8.1879e-05,0.050414,0.050414,0.050414,0.025248
8,-8.1879e-05,2.0803e-07,-8.1879e-05,8.1879e-05,4.1043e-05
9,-1.3911e-15,2.0803e-07,2.0803e-07,2.0803e-07,1.0401e-07
